,Name,Material,Color,Price,URL,Image,Brand_name,Description,Category
70,OLYMPIC Swimsuit Black,"{'recycled polyamide': '78%', 'elastan': '22%'}",['black'],"('EUR', '122.00')",https://allsisters.com/products/olympic-swimwer-black,"['https://cdn.shopify.com/s/files/1/0827/0589/products/OLYMPIC-BANADOR-NEGRO.png?v=1606389674', 'https://cdn.shopify.com/s/files/1/0827/0589/products/OLYMPICSWIMSUIT_df995220-f3ed-43a1-a42c-d7375d0f3447.jpg?v=1606389674', 'https://cdn.shopify.com/s/files/1/0827/0589/products/OLYMPICSWIMSUIT.jpg?v=1606389674', 'https://cdn.shopify.com/s/files/1/0827/0589/products/OLYMPIC-BANADOR-NEGRO-back.png?v=1606389674']",allSisters,"['Perfect for the adventurous, this high mock-neck swimsuit will keep you elegant while getting into some action. The halter-top is contrasted by a low cut back. Lace-up your sneakers and jump into the fun! Available in black and in white.', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['swimsuit']
71,ISOMETRIC Swimsuit White,"{'recycled polyamide': '78%', 'elastan': '22%'}",['white'],"('EUR', '122.00')",https://allsisters.com/products/olympic-swimsuit-white,"['https://cdn.shopify.com/s/files/1/0827/0589/products/ISOMETRIC_BANADOR_BLANCO.png?v=1606389610', 'https://cdn.shopify.com/s/files/1/0827/0589/products/ISOMETRICSWIMSUIT_a00f756e-2a6a-4d01-ba41-3021ce01b01c.jpg?v=1606389610', 'https://cdn.shopify.com/s/files/1/0827/0589/products/ISOMETRICSWIMSUIT_3b4ea6c0-fb37-41ba-9f7f-46aba052ee70.jpg?v=1606389610', 'https://cdn.shopify.com/s/files/1/0827/0589/products/ISOMETRIC_BANADOR_BLANCO_back.png?v=1606389610']",allSisters,"['The classic one-piece bathing suit features a deep v-neck and low cut back. Like Sol LeWitt’s Isometric Figures artwork, the sophistication of this piece lies in its contemporary simplicity with the added bonus of sustainability. Available in black and in white.', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['swimsuit']
72,ISOMETRIC Swimsuit Black,"{'recycled polyamide': '78%', 'elastan': '22%'}",['black'],"('EUR', '122.00')",https://allsisters.com/products/isometric-swimsuit-black,"['https://cdn.shopify.com/s/files/1/0827/0589/products/ISOMETRICSWIMSUIT.jpg?v=1606389507', 'https://cdn.shopify.com/s/files/1/0827/0589/products/ISOMETRIC_BANADOR_NEGRO.png?v=1606389507', 'https://cdn.shopify.com/s/files/1/0827/0589/products/ISOMETRICSWIMSUIT_b0a2497e-8c63-4e78-ae93-fcf2c43e4108.jpg?v=1606389507', 'https://cdn.shopify.com/s/files/1/0827/0589/products/ISOMETRIC_BANADOR_NEGRO_back.png?v=1606389507']",allSisters,"['The classic one-piece bathing suit features a deep v-neck and low cut back. Like Sol LeWitt’s Isometric Figures artwork, the sophistication of this piece lies in its contemporary simplicity with the added bonus of sustainability. Available in black and in white.', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['swimsuit']
73,OLYMPIC Swimsuit White,"{'recycled polyamide': '78%', 'elastan': '22%'}",['white'],"('EUR', '122.00')",https://allsisters.com/products/olympic-swimsuit-white-1,"['https://cdn.shopify.com/s/files/1/0827/0589/products/OLYMPICSWIMSUIT_6f14e30a-c8e0-479c-817c-3b33aa111270.jpg?v=1606389405', 'https://cdn.shopify.com/s/files/1/0827/0589/products/OLYMPIC_BANADOR_BLANCO.png?v=1606389405', 'https://cdn.shopify.com/s/files/1/0827/0589/products/OLYMPIC_BANADOR_BLANCO_back.png?v=1606389405', 'https://cdn.shopify.com/s/files/1/0827/0589/products/OLYMPICSWIMSUIT_c485a695-9a5b-4118-850d-27029ca13271.jpg?v=1606389405']",allSisters,"['Perfect for the adventurous, this high mock-neck swimsuit will keep you elegant while getting into some action. The halter-top is contrasted by a low cut back. Lace-up your sneakers and jump into the fun! Available in black and in white.', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['swimsuit']
74,PERSEI Bottom Bathing Suit Black,"{'recycled polyamide': '78%', 'elastan': '22%'}",['black'],"('EUR', '40.00')",https://allsisters.com/products/persei-bottom-bathing-suit-black,"['https://cdn.shopify.com/s/files/1/0827/0589/products/PERSEI_bottom_front_black.png?v=1590570916', 'https://cdn.shopify.com/s/files/1/0827/0589/products/PERSEI_allSisters_2015.jpg?v=1606391018', 'https://cdn.shopify.com/s/files/1/0827/0589/products/PERSEI_bottom_back_black.png?v=1606391018']",allSisters,"['Go sexy with this cute little bottom, ideal for the sporty allSisters girl that likes to take risks.', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['bottom']
75,PERSEI TOP BATHING SUIT WHITE,"{'recycled polyamide': '78%', 'elastan': '22%'}",['white'],"('EUR', '48.00')",https://allsisters.com/products/persei-top-bathing-suit-white,"['https://cdn.shopify.com/s/files/1/0827/0589/products/PERSEI_top_front_white.png?v=1590570965', 'https://cdn.shopify.com/s/files/1/0827/0589/products/PERSEI_allSisters_2015_c48d7325-4887-4fa8-b01a-47c985169c8b.jpg?v=1606391125', 'https://cdn.shopify.com/s/files/1/0827/0589/products/PERSEI_top_back_white.png?v=1606391125']",allSisters,"['Sporty top with playful cutouts that flatters all body types, adding an allSisters sensual touch to your look. A surf classic that will make you stand out!', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['top']
76,ORIONIS Top Bathing Suit,"{'recycled polyamide': '78%', 'elastan': '22%'}",['black and white'],"('EUR', '52.00')",https://allsisters.com/products/orionis-top-bathing-suit,"['https://cdn.shopify.com/s/files/1/0827/0589/products/ORIONIS_top_front.png?v=1590570879', 'https://cdn.shopify.com/s/files/1/0827/0589/products/ORIONIS_FRONT_allSisters_2015_555d438a-8f19-48c7-a12e-b8d483fd6b9e.jpg?v=1606390979', 'https://cdn.shopify.com/s/files/1/0827/0589/products/ORIONIS_top_back.png?v=1606390979', 'https://cdn.shopify.com/s/files/1/0827/0589/products/ORIONIS_BACK_allSisters_2015_852b1a93-115d-476c-9a6d-3e0a53976a6c.jpg?v=1606390979']",allSisters,"['The absolute must have set for active girls that are not afraid to make a statement. A stylish black and white bottom with ivory sleeve that allows you to play with your look without showing too much.', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['top']
77,VIRGINIS Bottom Bathing Suit,"{'recycled polyamide': '78%', 'elastan': '22%'}",['black'],"('EUR', '40.00')",https://allsisters.com/products/virginis-bottom-bathing-suit,"['https://cdn.shopify.com/s/files/1/0827/0589/products/VIRGINIS_BACK_allSisters_2015.jpg?v=1606393714', 'https://cdn.shopify.com/s/files/1/0827/0589/products/VIRGINIS_FRONT_allSisters_2015.jpg?v=1606393714', 'https://cdn.shopify.com/s/files/1/0827/0589/products/VIRGINIS_bottom_front_black.png?v=1606393714', 'https://cdn.shopify.com/s/files/1/0827/0589/products/VIRGINIS_bottom_back_black.png?v=1606393714']",allSisters,"['Slip into this original black with cream color strips combination, definitely one of this season’s must-haves! Two-colored bottom that takes fashion to the next level!', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['bottom']
78,CARINAE Bottom Bathing Suit White,"{'recycled polyamide': '78%', 'elastan': '22%'}",['white'],"('EUR', '45.00')",https://allsisters.com/products/carinae-bottom-bathing-suit-white,"['https://cdn.shopify.com/s/files/1/0827/0589/products/CARINAE_Bottom_front_white.png?v=1590570556', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CARINAE_bottom_back_white.png?v=1606393480', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CARINAE_allSisters_2015_c1e8a342-a4e6-4904-ac94-a5ee22290768.jpg?v=1606393480']",allSisters,"['The quintessential bikini set, with a sensual and athletic feel that makes it simply irresistible! Simple and classic, it rounds out the perfect silhouette for the summer.', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['bottom']
79,ORIONIS Bottom Bathing Suit,"{'recycled polyamide': '78%', 'elastan': '22%'}",['black and white'],"('EUR', '45.00')",https://allsisters.com/products/orionis-bottom-bathing-suit,"['https://cdn.shopify.com/s/files/1/0827/0589/products/ORIONIS_BACK_allSisters_2015.jpg?v=1606393644', 'https://cdn.shopify.com/s/files/1/0827/0589/products/ORIONIS_FRONT_allSisters_2015.jpg?v=1606393644', 'https://cdn.shopify.com/s/files/1/0827/0589/products/ORIONIS_Bottom_front2.png?v=1606393644', 'https://cdn.shopify.com/s/files/1/0827/0589/products/ORIONIS_bottom_back.png?v=1606393644']",allSisters,"['A stylish black and white bottom with ivory details that provides an exceptional balance of comfort and performance. The high-waisted design offers ample coverage at the back. Looking chic on the beach was never so easy!', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['bottom']
80,PERSEI Bottom Bathing Suit White,"{'recycled polyamide': '78%', 'elastan': '22%'}",['white'],"('EUR', '40.00')",https://allsisters.com/products/persei-bottom-bathing-suit-white,"['https://cdn.shopify.com/s/files/1/0827/0589/products/PERSEI_bottom_front_white.png?v=1590570936', 'https://cdn.shopify.com/s/files/1/0827/0589/products/PERSEI_allSisters_2015_75311ae3-8794-482a-af29-8908b03fade3.jpg?v=1606393555', 'https://cdn.shopify.com/s/files/1/0827/0589/products/PERSEI_bottom_back_white.png?v=1606393555']",allSisters,"['Go sexy with this cute little bottom, ideal for the sporty allSisters girl that likes to take risks.', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['bottom']
81,PERSEI Top Bathing Suit Black,"{'recycled polyamide': '78%', 'elastan': '22%'}",['black'],"('EUR', '48.00')",https://allsisters.com/products/persei-top-bathing-suit-black,"['https://cdn.shopify.com/s/files/1/0827/0589/products/PERSEI_top_front_black.png?v=1590570950', 'https://cdn.shopify.com/s/files/1/0827/0589/products/PERSEI_allSisters_2015_56268b67-1210-4b46-b6a3-92354088086e.jpg?v=1606391114', 'https://cdn.shopify.com/s/files/1/0827/0589/products/PERSEI_top_back_black.png?v=1606391114']",allSisters,"['Sporty top with playful cutouts that flatters all body types, adding an allSisters sensual touch to your look. A surf classic that will make you stand out!', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['top']
82,CARINAE Bottom Bathing Suit Black,"{'recycled polyamide': '78%', 'elastan': '22%'}",['black'],"('EUR', '45.00')",https://allsisters.com/products/carinae-bottom-bathing-suit-black,"['https://cdn.shopify.com/s/files/1/0827/0589/products/CARINAE_Bottom_front_black.png?v=1611825547', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CARINAE_allSisters_2015.jpg?v=1611825547', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CARINAE_bottom_back_black.png?v=1611825547']",allSisters,"['The quintessential bikini set, with a sensual and athletic feel that makes it simply irresistible! Simple and classic, it rounds out the perfect silhouette for the summer.', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['bottom']
83,SCOORPII BOTTOM BATHING SUIT BLACK,"{'recycled polyamide': '78%', 'elastan': '22%'}",['black'],"('EUR', '45.00')",https://allsisters.com/products/scorpii-bottom-bathing-suit-black,"['https://cdn.shopify.com/s/files/1/0827/0589/products/SCORPII_allSisters_2015.jpg?v=1590571004', 'https://cdn.shopify.com/s/files/1/0827/0589/products/scorpii_bottom_front_black.png?v=1590571004', 'https://cdn.shopify.com/s/files/1/0827/0589/products/SCORPII_bottom_back_black.png?v=1590571004']",allSisters,"['Ultra comfortable high-waisted briefs that can be easily combined with the SCORPII or the allSisters CARINAE top. The perfect choice for your mix and match wardrobe!', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['bottom']
84,SC0ORPII Bottom Bathing Suit White,"{'recycled polyamide': '78%', 'elastan': '22%'}",['white'],"('EUR', '45.00')",https://allsisters.com/products/scorpii-bottom-bathing-suit-white,"['https://cdn.shopify.com/s/files/1/0827/0589/products/SCORPII_bottom_front_white.png?v=1590571013', 'https://cdn.shopify.com/s/files/1/0827/0589/products/SCORPII_allSisters_2015_7ecab0ac-be57-4f32-8826-aad70bb5003c.jpg?v=1606391766', 'https://cdn.shopify.com/s/files/1/0827/0589/products/SCORPII_bottom_back_white.png?v=1606391766']",allSisters,"['Ultra comfortable high-waisted briefs that can be easily combined with the SCORPII or the allSisters CARINAE top. The perfect choice for your mix and match wardrobe!', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['bottom']
85,SCORPII Top Bathing Suit White,"{'recycled polyamide': '78%', 'elastan': '22%'}",['white'],"('EUR', '48.00')",https://allsisters.com/products/scorpii-top-bathing-suit-white,"['https://cdn.shopify.com/s/files/1/0827/0589/products/SCORPII_allSisters_2015_96bac601-c595-4435-bfc4-706f78cfecf1.jpg?v=1606391960', 'https://cdn.shopify.com/s/files/1/0827/0589/products/SCORPII_top_front_white.png?v=1606391960', 'https://cdn.shopify.com/s/files/1/0827/0589/products/SCORPII_Top_back_white.png?v=1606391828']",allSisters,"['Striking the balance between bold and timeless, the SCORPII set is a sure knockout! Stunning asymmetric top that can be worn whenever you want. It’s ideal for water sports but also for your night looks: pair it with short pants or a skirt and you have the perfect combo for a summery night!', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['top']
86,SCORPII Top Bathing Suit Black,"{'recycled polyamide': '78%', 'elastan': '22%'}",['black'],"('EUR', '48.00')",https://allsisters.com/products/scorpii-top-bathing-suit-black,"['https://cdn.shopify.com/s/files/1/0827/0589/products/SCORPII_top_front_black.png?v=1590571026', 'https://cdn.shopify.com/s/files/1/0827/0589/products/SCORPII_allSisters_2015_0ea569d8-acba-4971-843c-348373a81652.jpg?v=1606391814', 'https://cdn.shopify.com/s/files/1/0827/0589/products/SCORPII_Top_back_black.png?v=1606391814']",allSisters,"['Striking the balance between bold and timeless, the SCORPII set is a sure knockout! Stunning asymmetric top that can be worn whenever you want. It’s ideal for water sports but also for your night looks: pair it with short pants or a skirt and you have the perfect combo for a summery night!', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['top']
87,CARINAE Top Bathing Suit White,"{'recycled polyamide': '78%', 'elastan': '22%'}",['white'],"('EUR', '48.00')",https://allsisters.com/products/carinae-top-bathing-suit-white,"['https://cdn.shopify.com/s/files/1/0827/0589/products/CARINAE_top_front_white.png?v=1590570598', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CARINAE_allSisters_2015_79da7535-f605-4f10-8da6-0d4c354a01bc.jpg?v=1606388468', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CARINAE_back_white.png?v=1606388468']",allSisters,"['The quintessential bikini set, with a sensual and athletic feel that makes it simply irresistible! An ultra chic top that offers maximum support and comfort. Its seductive neckline and asymmetric back will make you steal the spotlight!', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['top']
88,CARINAE Top Bathing Suit Black,"{'recycled polyamide': '78%', 'elastan': '22%'}",['black'],"('EUR', '48.00')",https://allsisters.com/products/carinae-top-bathing-suit-black,"['https://cdn.shopify.com/s/files/1/0827/0589/products/CARINAE_allSisters_2015_ff61f8b5-8878-4e41-a089-3f54636716d4.jpg?v=1611930280', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CARINAE_top_front_black.png?v=1611930354', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CARINAE_top_back_black.png?v=1611930354']",allSisters,"['The quintessential bikini set, with a sensual and athletic feel that makes it simply irresistible! An ultra chic top that offers maximum support and comfort. Its seductive neckline and asymmetric back will make you steal the spotlight!', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['top']
89,CRUCIS AUSTRALIS Swimsuit White,"{'recycled polyamide': '78%', 'elastan': '22%'}",['white'],"('EUR', '122.00')",https://allsisters.com/products/crucis-australis-swimsuit-white,"['https://cdn.shopify.com/s/files/1/0827/0589/products/CRUCIS_AUSTRALIS_BANADOR_WHITE.png?v=1606391075', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CRUCIS_AUSTRALIS_BANADOR_WHITE_back.png?v=1606391075', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CRUCISAUSTRALISSWIMSUIT_5ba14dda-09e9-44e9-9101-e35bbb5d018d.jpg?v=1606391075', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CRUCISAUSTRALIS_SWIMSUIT_allSisters_2015_fe4aa26b-207b-475f-871f-32702af10608.jpg?v=1606391075']",allSisters,"['The versatile CRUCIS AUSTRALIS one-piece is the ultimate incarnation of sporty chic, with a simple but elegant design that combines fit and function, making it perfect for surfing the waves with style and confidence.', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['swimsuit']
90,CRUCIS AUSTRALIS Swimsuit Black,"{'recycled polyamide': '78%', 'elastan': '22%'}",['black'],"('EUR', '122.00')",https://allsisters.com/products/crucis-australis-swimsuit-black,"['https://cdn.shopify.com/s/files/1/0827/0589/products/CRUCISAUSTRALIS_SWIMSUIT_allSisters_2015.jpg?v=1606389575', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CRUCIS_AUSTRALIS_BANADOR_NEGRO.png?v=1606389575', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CRUCIS_AUSTRALIS_BANADOR_NEGRO_back.png?v=1606388624', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CRUCISAUSTRALISSWIMSUIT.jpg?v=1590570759']",allSisters,"['The versatile CRUCIS AUSTRALIS one-piece is the ultimate incarnation of sporty chic, with a simple but elegant design that combines fit and function, making it perfect for surfing the waves with style and confidence.', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['swimsuit']
91,ANDROMEDAE Swimsuit Black,"{'recycled polyamide': '78%', 'elastan': '22%'}",['black'],"('EUR', '122.00')",https://allsisters.com/products/andromedae-swimsuit-black,"['https://cdn.shopify.com/s/files/1/0827/0589/products/ANDROMEDAE_SWIMSUIT_allSisters_2015_e90e52cb-9ac7-4dac-87c0-fb3d7558cc29.jpg?v=1612181076', 'https://cdn.shopify.com/s/files/1/0827/0589/products/ANDROMEDAE-BANADOR-NEGRO.png?v=1612181076', 'https://cdn.shopify.com/s/files/1/0827/0589/products/ANDROMEDAESWIMSUIT.jpg?v=1612181076', 'https://cdn.shopify.com/s/files/1/0827/0589/products/ANDROMEDAE-BANADOR-NEGRO-back.png?v=1612181076']",allSisters,"['Want to feel sexy and confident at the same time? Try our solid black ANDROMEDAE one-piece that will attract all eyes on your sexy back, while flattering your shape with its cleverly placed cutouts in the waist and chest. Also available in white, it’s the ideal match to your bronze skin!', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['swimsuit']
92,CASSIOPEA Swimsuit White,"{'recycled polyamide': '78%', 'elastan': '22%'}",['white'],"('EUR', '122.00')",https://allsisters.com/products/cassiopea-swimsuit-white,"['https://cdn.shopify.com/s/files/1/0827/0589/products/CASSIOPEA_BANADOR_BLANCO.png?v=1590570641', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CASSIOPEA_SWIMSUIT_allSisters_2015_3d1fa467-0a25-4244-bc30-c499b988e925.jpg?v=1606388501', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CASSIOPEA_BANADOR_BLANCO_back.png?v=1606388501', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CASSIOPEASWIMSUIT_2f4782be-6f5e-4cc5-b8f6-f1f86ec92d56.jpg?v=1590570654']",allSisters,"['Get into a summer mood with our fabulous CASSIOPEA swimsuit, which will take you straight to the catwalk. An elegant one shoulder monokini that looks awesome in white, making the perfect complement to your tan, while in black will bring out the star in you. The choice is yours!', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['swimsuit']
93,CASSIOPEA Swimsuit Black,"{'recycled polyamide': '78%', 'elastan': '22%'}",['black'],"('EUR', '122.00')",https://allsisters.com/products/cassiopea-swimsuit-black,"['https://cdn.shopify.com/s/files/1/0827/0589/products/CASSIOPEA_SWIMSUIT_allSisters_2015.jpg?v=1606390265', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CASSIOPEA-BANADOR-NEGRO.png?v=1606390265', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CASSIOPEASWIMSUIT.jpg?v=1606390132', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CASSIOPEA_BANADOR_NEGRO_back.png?v=1606388484']",allSisters,"['Get into a summer mood with our fabulous CASSIOPEA swimsuit, which will take you straight to the catwalk. An elegant one shoulder monokini that looks awesome in white, making the perfect complement to your tan, while in black will bring out the star in you. The choice is yours!', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['swimsuit']
