Name,Material,Color,Price,URL,Image,Color:Image,Description
MELINAA,"{'90% Cotton (organic), 10% Kapok'}","['white', 'night sky', 'foggy blue']",€33.53,https://www.armedangels.com/wo-en/women/produkte/melinaa-foggy-blue-21143,"['https://www.armedangels.com/media/985x1419x90/e1/05/45/1594838299/melinaa-foggy-blue.jpg', 'https://www.armedangels.com/media/985x1419x90/f8/97/d3/1594838300/melinaa-foggy-blue-02.jpg', 'https://www.armedangels.com/media/985x1419x90/77/15/57/1594838298/melinaa-foggy-blue-03.jpg', 'https://www.armedangels.com/media/985x1419x90/d9/90/ab/1594838299/melinaa-foggy-blue-05.jpg', 'https://www.armedangels.com/media/985x1419x90/26/41/04/1594838298/melinaa-foggy-blue-08.jpg', 'https://www.armedangels.com/media/985x1419x90/e1/05/45/1594838299/melinaa-foggy-blue.jpg', 'https://www.armedangels.com/media/985x1419x90/e1/05/45/1594838299/melinaa-foggy-blue.jpg', 'https://www.armedangels.com/media/985x1419x90/f8/97/d3/1594838300/melinaa-foggy-blue-02.jpg', 'https://www.armedangels.com/media/985x1419x90/77/15/57/1594838298/melinaa-foggy-blue-03.jpg', 'https://www.armedangels.com/media/985x1419x90/d9/90/ab/1594838299/melinaa-foggy-blue-05.jpg', 'https://www.armedangels.com/media/985x1419x90/26/41/04/1594838298/melinaa-foggy-blue-08.jpg', 'https://www.armedangels.com/media/20x20x90/26/41/04/1594838298/melinaa-foggy-blue-08.jpg', 'https://www.armedangels.com/media/20x20x90/43/ed/4f/1594131991/melinaa-white-08.jpg', 'https://www.armedangels.com/media/20x20x90/bc/11/5f/1594131987/melinaa-night-sky-08.jpg', 'https://www.armedangels.com/media/20x20x90/aa/f7/3f/1594231376/mairaa-deep-ink-08.jpg', 'https://www.armedangels.com/media/20x20x90/ac/c8/52/1594132072/mairaa-faded-blue-08.jpg', 'https://www.armedangels.com/media/20x20x90/43/16/a8/1600397479/mairaa-washed-down-black-08.jpg', 'https://www.armedangels.com/media/20x20x90/cd/1c/30/1594131405/idaa-logo-white-05.jpg', 'https://www.armedangels.com/media/20x20x90/ff/89/42/1594131399/idaa-logo-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/d5/7b/cf/1594924472/idaa-logo-night-sky-08.jpg', 'https://www.armedangels.com/media/20x20x90/ff/89/42/1594131399/idaa-logo-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/cd/1c/30/1594131405/idaa-logo-white-05.jpg', 'https://www.armedangels.com/media/20x20x90/d5/7b/cf/1594924472/idaa-logo-night-sky-08.jpg', 'https://www.armedangels.com/media/20x20x90/23/4f/ed/1594126512/jilaa-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/f1/dc/49/1594126571/jilaa-night-sky-05.jpg', 'https://www.armedangels.com/media/20x20x90/81/3e/5e/1594126586/jilaa-rosewood-05.jpg', 'https://www.armedangels.com/media/20x20x90/a1/31/cf/1594126715/lidaa-white-05.jpg', 'https://www.armedangels.com/media/20x20x90/08/0f/cd/1594126744/lidaa-cinnamon-rose-05.jpg', 'https://www.armedangels.com/media/20x20x90/3a/42/a5/1594126725/lidaa-acid-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/80/c7/2c/1597750348/malenaa-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/fb/e1/5f/1594126637/malenaa-cacao-05.jpg', 'https://www.armedangels.com/media/20x20x90/26/63/7b/1596561576/malenaa-deep-lake-05.jpg', 'https://www.armedangels.com/media/20x20x90/b8/ed/3a/1594126817/laale-white-05.jpg', 'https://www.armedangels.com/media/20x20x90/f1/20/e5/1594126805/laale-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/c0/0c/75/1594126888/laale-rosewood-05.jpg', 'https://www.armedangels.com/media/20x20x90/1c/db/65/1594130819/beaa-customized-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/d6/9b/5d/1606275026/beaa-customized-night-sky01-05.jpg', 'https://www.armedangels.com/media/20x20x90/3b/d2/41/1594130833/beaa-customized-off-white-05.jpg', 'https://www.armedangels.com/media/20x20x90/53/e4/82/1594129811/taraa-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/95/b1/e0/1594129817/taraa-white-05.jpg', 'https://www.armedangels.com/media/20x20x90/c4/03/53/1594129823/taraa-soft-moss-05.jpg', 'https://www.armedangels.com/media/20x20x90/0d/82/cf/1594130794/evvaa-customized-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/19/55/b7/1594130801/evvaa-customized-off-white-05.jpg', 'https://www.armedangels.com/media/20x20x90/cb/bc/9c/1595527176/evvaa-customized-night-sky-05.jpg', 'https://www.armedangels.com/media/20x20x90/95/b1/e0/1594129817/taraa-white-05.jpg', 'https://www.armedangels.com/media/20x20x90/53/e4/82/1594129811/taraa-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/c4/03/53/1594129823/taraa-soft-moss-05.jpg']","{'white': 'https://www.armedangels.com/media/20x20x90/c4/03/53/1594129823/taraa-soft-moss-05.jpg', 'night sky': 'https://www.armedangels.com/media/20x20x90/c4/03/53/1594129823/taraa-soft-moss-05.jpg', 'foggy blue': 'https://www.armedangels.com/media/20x20x90/c4/03/53/1594129823/taraa-soft-moss-05.jpg'}","['Oversize', '65.0cm', 'uni', 'Kurzarm', 'Solid']"
AADO MEASURE HIGH,{'100% Cotton (organic)'},['white'],€33.53,https://www.armedangels.com/wo-en/men/produkte/aado-measure-high-white-32395,"['https://www.armedangels.com/media/985x1419x90/73/a3/f8/1614915654/aado-measure-high-white.jpg', 'https://www.armedangels.com/media/985x1419x90/64/21/1c/1614915655/aado-measure-high-white-02.jpg', 'https://www.armedangels.com/media/985x1419x90/d4/36/de/1614915653/aado-measure-high-white-03.jpg', 'https://www.armedangels.com/media/985x1419x90/36/4c/6b/1614915655/aado-measure-high-white-05.jpg', 'https://www.armedangels.com/media/985x1419x90/dc/38/42/1614915654/aado-measure-high-white-08.jpg', 'https://www.armedangels.com/media/985x1419x90/73/a3/f8/1614915654/aado-measure-high-white.jpg', 'https://www.armedangels.com/media/985x1419x90/73/a3/f8/1614915654/aado-measure-high-white.jpg', 'https://www.armedangels.com/media/985x1419x90/64/21/1c/1614915655/aado-measure-high-white-02.jpg', 'https://www.armedangels.com/media/985x1419x90/d4/36/de/1614915653/aado-measure-high-white-03.jpg', 'https://www.armedangels.com/media/985x1419x90/36/4c/6b/1614915655/aado-measure-high-white-05.jpg', 'https://www.armedangels.com/media/985x1419x90/dc/38/42/1614915654/aado-measure-high-white-08.jpg', 'https://www.armedangels.com/media/20x20x90/8d/3a/a1/1596539908/jaames-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/49/cd/29/1596539911/jaames-white-05.jpg', 'https://www.armedangels.com/media/20x20x90/52/d8/e5/1597750977/jaames-acid-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/49/cd/29/1596539911/jaames-white-05.jpg', 'https://www.armedangels.com/media/20x20x90/8d/3a/a1/1596539908/jaames-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/52/d8/e5/1597750977/jaames-acid-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/52/d8/e5/1597750977/jaames-acid-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/8d/3a/a1/1596539908/jaames-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/49/cd/29/1596539911/jaames-white-05.jpg', 'https://www.armedangels.com/media/20x20x90/63/f4/88/1596539909/jaames-grey-melange-05.jpg', 'https://www.armedangels.com/media/20x20x90/8d/3a/a1/1596539908/jaames-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/49/cd/29/1596539911/jaames-white-05.jpg', 'https://www.armedangels.com/media/20x20x90/1a/c5/68/1594130094/aado-white-05.jpg', 'https://www.armedangels.com/media/20x20x90/ae/fc/38/1594130105/aado-acid-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/b1/12/46/1603159894/aado-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/7a/1b/0c/1596590859/johaan-acid-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/e8/5d/70/1594130023/johaan-white-05.jpg', 'https://www.armedangels.com/media/20x20x90/5d/88/34/1599534815/maark-structure-atlantic-green-sea-green-05.jpg', 'https://www.armedangels.com/media/20x20x90/ae/fc/38/1594130105/aado-acid-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/1a/c5/68/1594130094/aado-white-05.jpg', 'https://www.armedangels.com/media/20x20x90/b1/12/46/1603159894/aado-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/e8/5d/70/1594130023/johaan-white-05.jpg', 'https://www.armedangels.com/media/20x20x90/7a/1b/0c/1596590859/johaan-acid-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/00/f0/ff/1595012170/jaames-structure-vanilla-ice-mustard-yellow-08.jpg', 'https://www.armedangels.com/media/20x20x90/63/18/0d/1606275461/jaames-structure-light-pacific-ink-pacific-ink01-05.jpg', 'https://www.armedangels.com/media/20x20x90/4f/91/4e/1614741340/jaames-structure-light-pacific-ink-light-linen-05.jpg']",{'white': 'https://www.armedangels.com/media/20x20x90/4f/91/4e/1614741340/jaames-structure-light-pacific-ink-light-linen-05.jpg'},"['Relaxed Fit', '74.5cm', 'printed', 'Kurzarm', 'Printed']"
AALEX UNDYED,{'100% Cotton (organic)'},"['undyed', 'light pacific ink', 'sage']",€37.73,https://www.armedangels.com/wo-en/men/produkte/aalex-undyed-undyed-32130,"['https://www.armedangels.com/media/985x1419x90/58/81/ae/1613532540/aalex-undyed-undyed.jpg', 'https://www.armedangels.com/media/985x1419x90/8b/24/4f/1613532541/aalex-undyed-undyed-02.jpg', 'https://www.armedangels.com/media/985x1419x90/f9/e3/d9/1613532539/aalex-undyed-undyed-03.jpg', 'https://www.armedangels.com/media/985x1419x90/8d/a6/37/1613532541/aalex-undyed-undyed-05.jpg', 'https://www.armedangels.com/media/985x1419x90/b6/10/28/1613532540/aalex-undyed-undyed-08.jpg', 'https://www.armedangels.com/media/985x1419x90/58/81/ae/1613532540/aalex-undyed-undyed.jpg', 'https://www.armedangels.com/media/985x1419x90/58/81/ae/1613532540/aalex-undyed-undyed.jpg', 'https://www.armedangels.com/media/985x1419x90/8b/24/4f/1613532541/aalex-undyed-undyed-02.jpg', 'https://www.armedangels.com/media/985x1419x90/f9/e3/d9/1613532539/aalex-undyed-undyed-03.jpg', 'https://www.armedangels.com/media/985x1419x90/8d/a6/37/1613532541/aalex-undyed-undyed-05.jpg', 'https://www.armedangels.com/media/985x1419x90/b6/10/28/1613532540/aalex-undyed-undyed-08.jpg', 'https://www.armedangels.com/media/985x1419x90/b6/10/28/1613532540/aalex-undyed-undyed-08.jpg', 'https://www.armedangels.com/media/985x1419x90/f9/38/6e/1613532607/aalex-light-pacific-ink-08.jpg', 'https://www.armedangels.com/media/985x1419x90/3b/3e/16/1613532607/aalex-sage-08.jpg', 'https://www.armedangels.com/media/985x1419x90/4a/30/22/1610680299/aato-dusty-olive-08.jpg', 'https://www.armedangels.com/media/985x1419x90/0b/9b/f3/1610766802/aato-depth-navy-01-08.jpg', 'https://www.armedangels.com/media/985x1419x90/7c/5f/1b/1611198781/aato-acid-black01-08.jpg', 'https://www.armedangels.com/media/985x1419x90/8d/3a/a1/1596539908/jaames-black-05.jpg', 'https://www.armedangels.com/media/985x1419x90/49/cd/29/1596539911/jaames-white-05.jpg', 'https://www.armedangels.com/media/985x1419x90/52/d8/e5/1597750977/jaames-acid-black-05.jpg', 'https://www.armedangels.com/media/985x1419x90/49/cd/29/1596539911/jaames-white-05.jpg', 'https://www.armedangels.com/media/985x1419x90/8d/3a/a1/1596539908/jaames-black-05.jpg', 'https://www.armedangels.com/media/985x1419x90/52/d8/e5/1597750977/jaames-acid-black-05.jpg', 'https://www.armedangels.com/media/985x1419x90/52/d8/e5/1597750977/jaames-acid-black-05.jpg', 'https://www.armedangels.com/media/985x1419x90/8d/3a/a1/1596539908/jaames-black-05.jpg', 'https://www.armedangels.com/media/985x1419x90/49/cd/29/1596539911/jaames-white-05.jpg', 'https://www.armedangels.com/media/985x1419x90/63/f4/88/1596539909/jaames-grey-melange-05.jpg', 'https://www.armedangels.com/media/985x1419x90/8d/3a/a1/1596539908/jaames-black-05.jpg', 'https://www.armedangels.com/media/985x1419x90/49/cd/29/1596539911/jaames-white-05.jpg', 'https://www.armedangels.com/media/985x1419x90/1a/c5/68/1594130094/aado-white-05.jpg', 'https://www.armedangels.com/media/985x1419x90/ae/fc/38/1594130105/aado-acid-black-05.jpg', 'https://www.armedangels.com/media/985x1419x90/b1/12/46/1603159894/aado-black-05.jpg', 'https://www.armedangels.com/media/985x1419x90/7a/1b/0c/1596590859/johaan-acid-black-05.jpg', 'https://www.armedangels.com/media/985x1419x90/e8/5d/70/1594130023/johaan-white-05.jpg', 'https://www.armedangels.com/media/985x1419x90/5d/88/34/1599534815/maark-structure-atlantic-green-sea-green-05.jpg', 'https://www.armedangels.com/media/985x1419x90/ae/fc/38/1594130105/aado-acid-black-05.jpg', 'https://www.armedangels.com/media/985x1419x90/1a/c5/68/1594130094/aado-white-05.jpg', 'https://www.armedangels.com/media/985x1419x90/b1/12/46/1603159894/aado-black-05.jpg', 'https://www.armedangels.com/media/985x1419x90/e8/5d/70/1594130023/johaan-white-05.jpg', 'https://www.armedangels.com/media/985x1419x90/7a/1b/0c/1596590859/johaan-acid-black-05.jpg', 'https://www.armedangels.com/media/985x1419x90/00/f0/ff/1595012170/jaames-structure-vanilla-ice-mustard-yellow-08.jpg', 'https://www.armedangels.com/media/985x1419x90/63/18/0d/1606275461/jaames-structure-light-pacific-ink-pacific-ink01-05.jpg', 'https://www.armedangels.com/media/1920x2766x90/4f/91/4e/1614741340/jaames-structure-light-pacific-ink-light-linen-05.jpg']","{'undyed': 'https://www.armedangels.com/media/1920x2766x90/4f/91/4e/1614741340/jaames-structure-light-pacific-ink-light-linen-05.jpg', 'light pacific ink': 'https://www.armedangels.com/media/1920x2766x90/4f/91/4e/1614741340/jaames-structure-light-pacific-ink-light-linen-05.jpg', 'sage': 'https://www.armedangels.com/media/1920x2766x90/4f/91/4e/1614741340/jaames-structure-light-pacific-ink-light-linen-05.jpg'}","['Oversize', 'uni', 'Kurzarm', 'Solid']"
JAAMES DOT MOUNTAINS,{'100% Cotton (organic)'},"['acid black', 'dark sage']",€29.33,https://www.armedangels.com/wo-en/men/produkte/jaames-dot-mountains-dark-sage-32187,"['https://www.armedangels.com/media/985x1419x90/53/e2/dd/1613532666/jaames-dot-mountains-dark-sage.jpg', 'https://www.armedangels.com/media/985x1419x90/53/a1/81/1613532668/jaames-dot-mountains-dark-sage-02.jpg', 'https://www.armedangels.com/media/985x1419x90/e1/60/88/1613532665/jaames-dot-mountains-dark-sage-03.jpg', 'https://www.armedangels.com/media/985x1419x90/ac/d4/61/1613532667/jaames-dot-mountains-dark-sage-05.jpg', 'https://www.armedangels.com/media/985x1419x90/b5/4e/60/1613532666/jaames-dot-mountains-dark-sage-06.jpg', 'https://www.armedangels.com/media/985x1419x90/76/cd/21/1613532665/jaames-dot-mountains-dark-sage-08.jpg', 'https://www.armedangels.com/media/985x1419x90/53/e2/dd/1613532666/jaames-dot-mountains-dark-sage.jpg', 'https://www.armedangels.com/media/985x1419x90/53/e2/dd/1613532666/jaames-dot-mountains-dark-sage.jpg', 'https://www.armedangels.com/media/985x1419x90/53/a1/81/1613532668/jaames-dot-mountains-dark-sage-02.jpg', 'https://www.armedangels.com/media/985x1419x90/e1/60/88/1613532665/jaames-dot-mountains-dark-sage-03.jpg', 'https://www.armedangels.com/media/985x1419x90/ac/d4/61/1613532667/jaames-dot-mountains-dark-sage-05.jpg', 'https://www.armedangels.com/media/985x1419x90/b5/4e/60/1613532666/jaames-dot-mountains-dark-sage-06.jpg', 'https://www.armedangels.com/media/985x1419x90/76/cd/21/1613532665/jaames-dot-mountains-dark-sage-08.jpg', 'https://www.armedangels.com/media/20x20x90/76/cd/21/1613532665/jaames-dot-mountains-dark-sage-08.jpg', 'https://www.armedangels.com/media/20x20x90/1c/20/15/1613532662/jaames-dot-mountains-acid-black-08.jpg', 'https://www.armedangels.com/media/20x20x90/4a/30/22/1610680299/aato-dusty-olive-08.jpg', 'https://www.armedangels.com/media/20x20x90/0b/9b/f3/1610766802/aato-depth-navy-01-08.jpg', 'https://www.armedangels.com/media/20x20x90/7c/5f/1b/1611198781/aato-acid-black01-08.jpg', 'https://www.armedangels.com/media/20x20x90/8d/3a/a1/1596539908/jaames-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/49/cd/29/1596539911/jaames-white-05.jpg', 'https://www.armedangels.com/media/20x20x90/52/d8/e5/1597750977/jaames-acid-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/49/cd/29/1596539911/jaames-white-05.jpg', 'https://www.armedangels.com/media/20x20x90/8d/3a/a1/1596539908/jaames-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/52/d8/e5/1597750977/jaames-acid-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/52/d8/e5/1597750977/jaames-acid-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/8d/3a/a1/1596539908/jaames-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/49/cd/29/1596539911/jaames-white-05.jpg', 'https://www.armedangels.com/media/20x20x90/63/f4/88/1596539909/jaames-grey-melange-05.jpg', 'https://www.armedangels.com/media/20x20x90/8d/3a/a1/1596539908/jaames-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/49/cd/29/1596539911/jaames-white-05.jpg', 'https://www.armedangels.com/media/20x20x90/1a/c5/68/1594130094/aado-white-05.jpg', 'https://www.armedangels.com/media/20x20x90/ae/fc/38/1594130105/aado-acid-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/b1/12/46/1603159894/aado-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/7a/1b/0c/1596590859/johaan-acid-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/e8/5d/70/1594130023/johaan-white-05.jpg', 'https://www.armedangels.com/media/20x20x90/5d/88/34/1599534815/maark-structure-atlantic-green-sea-green-05.jpg', 'https://www.armedangels.com/media/20x20x90/ae/fc/38/1594130105/aado-acid-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/1a/c5/68/1594130094/aado-white-05.jpg', 'https://www.armedangels.com/media/20x20x90/b1/12/46/1603159894/aado-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/e8/5d/70/1594130023/johaan-white-05.jpg', 'https://www.armedangels.com/media/20x20x90/7a/1b/0c/1596590859/johaan-acid-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/00/f0/ff/1595012170/jaames-structure-vanilla-ice-mustard-yellow-08.jpg', 'https://www.armedangels.com/media/20x20x90/63/18/0d/1606275461/jaames-structure-light-pacific-ink-pacific-ink01-05.jpg', 'https://www.armedangels.com/media/20x20x90/4f/91/4e/1614741340/jaames-structure-light-pacific-ink-light-linen-05.jpg']","{'acid black': 'https://www.armedangels.com/media/20x20x90/4f/91/4e/1614741340/jaames-structure-light-pacific-ink-light-linen-05.jpg', 'dark sage': 'https://www.armedangels.com/media/20x20x90/4f/91/4e/1614741340/jaames-structure-light-pacific-ink-light-linen-05.jpg'}","['Regular fit', '72.0cm', 'printed', 'Kurzarm', 'Printed']"
EVVAA CUSTOMIZED,{'100% Cotton (organic)'},"['black', 'off white', 'night sky', 'acid black', 'rosewood', 'pale mauve', 'kinoko', 'anthra', 'aubergine']",€33.53,https://www.armedangels.com/wo-en/women/produkte/evvaa-customized-off-white-19828,"['https://www.armedangels.com/media/985x1419x90/68/a7/84/1594130801/evvaa-customized-off-white.jpg', 'https://www.armedangels.com/media/985x1419x90/1c/e3/78/1594130802/evvaa-customized-off-white-02.jpg', 'https://www.armedangels.com/media/985x1419x90/3a/9f/c9/1594130800/evvaa-customized-off-white-03.jpg', 'https://www.armedangels.com/media/985x1419x90/69/ce/e4/1594836977/evvaa-customized-acid-black-04.jpg', 'https://www.armedangels.com/media/985x1419x90/19/55/b7/1594130801/evvaa-customized-off-white-05.jpg', 'https://www.armedangels.com/media/985x1419x90/78/b4/e0/1594130800/evvaa-customized-off-white-08.jpg', 'https://www.armedangels.com/media/985x1419x90/68/a7/84/1594130801/evvaa-customized-off-white.jpg', 'https://www.armedangels.com/media/985x1419x90/68/a7/84/1594130801/evvaa-customized-off-white.jpg', 'https://www.armedangels.com/media/985x1419x90/1c/e3/78/1594130802/evvaa-customized-off-white-02.jpg', 'https://www.armedangels.com/media/985x1419x90/3a/9f/c9/1594130800/evvaa-customized-off-white-03.jpg', 'https://www.armedangels.com/media/985x1419x90/69/ce/e4/1594836977/evvaa-customized-acid-black-04.jpg', 'https://www.armedangels.com/media/985x1419x90/19/55/b7/1594130801/evvaa-customized-off-white-05.jpg', 'https://www.armedangels.com/media/985x1419x90/78/b4/e0/1594130800/evvaa-customized-off-white-08.jpg', 'https://www.armedangels.com/media/20x20x90/78/b4/e0/1594130800/evvaa-customized-off-white-08.jpg', 'https://www.armedangels.com/media/20x20x90/42/4e/14/1594130779/evvaa-customized-black-08.jpg', 'https://www.armedangels.com/media/20x20x90/82/ec/9e/1594130809/evvaa-customized-night-sky-08.jpg', 'https://www.armedangels.com/media/20x20x90/52/52/8c/1594231338/tillaa-rinse-08.jpg', 'https://www.armedangels.com/media/20x20x90/a6/ce/87/1594231339/tillaa-stone-wash-08.jpg', 'https://www.armedangels.com/media/20x20x90/0b/f5/a9/1600395726/tillaa-washed-down-black01-08.jpg', 'https://www.armedangels.com/media/20x20x90/cd/1c/30/1594131405/idaa-logo-white-05.jpg', 'https://www.armedangels.com/media/20x20x90/ff/89/42/1594131399/idaa-logo-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/d5/7b/cf/1594924472/idaa-logo-night-sky-08.jpg', 'https://www.armedangels.com/media/20x20x90/ff/89/42/1594131399/idaa-logo-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/cd/1c/30/1594131405/idaa-logo-white-05.jpg', 'https://www.armedangels.com/media/20x20x90/d5/7b/cf/1594924472/idaa-logo-night-sky-08.jpg', 'https://www.armedangels.com/media/20x20x90/23/4f/ed/1594126512/jilaa-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/f1/dc/49/1594126571/jilaa-night-sky-05.jpg', 'https://www.armedangels.com/media/20x20x90/81/3e/5e/1594126586/jilaa-rosewood-05.jpg', 'https://www.armedangels.com/media/20x20x90/a1/31/cf/1594126715/lidaa-white-05.jpg', 'https://www.armedangels.com/media/20x20x90/08/0f/cd/1594126744/lidaa-cinnamon-rose-05.jpg', 'https://www.armedangels.com/media/20x20x90/3a/42/a5/1594126725/lidaa-acid-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/80/c7/2c/1597750348/malenaa-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/fb/e1/5f/1594126637/malenaa-cacao-05.jpg', 'https://www.armedangels.com/media/20x20x90/26/63/7b/1596561576/malenaa-deep-lake-05.jpg', 'https://www.armedangels.com/media/20x20x90/b8/ed/3a/1594126817/laale-white-05.jpg', 'https://www.armedangels.com/media/20x20x90/f1/20/e5/1594126805/laale-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/c0/0c/75/1594126888/laale-rosewood-05.jpg', 'https://www.armedangels.com/media/20x20x90/1c/db/65/1594130819/beaa-customized-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/d6/9b/5d/1606275026/beaa-customized-night-sky01-05.jpg', 'https://www.armedangels.com/media/20x20x90/3b/d2/41/1594130833/beaa-customized-off-white-05.jpg', 'https://www.armedangels.com/media/20x20x90/53/e4/82/1594129811/taraa-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/95/b1/e0/1594129817/taraa-white-05.jpg', 'https://www.armedangels.com/media/20x20x90/c4/03/53/1594129823/taraa-soft-moss-05.jpg', 'https://www.armedangels.com/media/20x20x90/0d/82/cf/1594130794/evvaa-customized-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/19/55/b7/1594130801/evvaa-customized-off-white-05.jpg', 'https://www.armedangels.com/media/20x20x90/cb/bc/9c/1595527176/evvaa-customized-night-sky-05.jpg', 'https://www.armedangels.com/media/20x20x90/95/b1/e0/1594129817/taraa-white-05.jpg', 'https://www.armedangels.com/media/20x20x90/53/e4/82/1594129811/taraa-black-05.jpg', 'https://www.armedangels.com/media/20x20x90/c4/03/53/1594129823/taraa-soft-moss-05.jpg']","{'black': 'https://www.armedangels.com/media/20x20x90/c4/03/53/1594129823/taraa-soft-moss-05.jpg', 'off white': 'https://www.armedangels.com/media/20x20x90/c4/03/53/1594129823/taraa-soft-moss-05.jpg', 'night sky': 'https://www.armedangels.com/media/20x20x90/c4/03/53/1594129823/taraa-soft-moss-05.jpg', 'acid black': 'https://www.armedangels.com/media/20x20x90/c4/03/53/1594129823/taraa-soft-moss-05.jpg', 'rosewood': 'https://www.armedangels.com/media/20x20x90/c4/03/53/1594129823/taraa-soft-moss-05.jpg', 'pale mauve': 'https://www.armedangels.com/media/20x20x90/c4/03/53/1594129823/taraa-soft-moss-05.jpg', 'kinoko': 'https://www.armedangels.com/media/20x20x90/c4/03/53/1594129823/taraa-soft-moss-05.jpg', 'anthra': 'https://www.armedangels.com/media/20x20x90/c4/03/53/1594129823/taraa-soft-moss-05.jpg', 'aubergine': 'https://www.armedangels.com/media/20x20x90/c4/03/53/1594129823/taraa-soft-moss-05.jpg'}","['round neck', 'slightly transparent', 'fitted', '75.0cm', 'uni', 'long sleeve', 'Solid']"
